fishID,Year,Length,Weight_kg,Age,Notes,Capture
192,2017,543.902112,11.45,2,,
192,2017,422.7638098,11.45,1,,
193,2017,960,13.6,8,,
193,2017,917.3902112,13.6,7,,
193,2017,839.2722651,13.6,6,,
193,2017,782.4592133,13.6,5,,
193,2017,725.6461616,13.6,4,,
193,2017,612.0200582,13.6,3,,
193,2017,477.0890603,13.6,2,,
193,2017,342.1580624,13.6,1,,
194,2017,860,9.45,15,,
194,2017,826.9364494,9.45,14,,
194,2017,802.1387865,9.45,13,,
194,2017,773.2081797,9.45,12,,
194,2017,748.4105168,9.45,11,,
194,2017,719.47991,9.45,10,,
194,2017,694.682247,9.45,9,,
194,2017,669.8845841,9.45,8,,
194,2017,640.9539773,9.45,7,,
194,2017,595.4915953,9.45,6,,
194,2017,550.0292132,9.45,5,,
194,2017,504.5668312,9.45,4,,
194,2017,421.9079547,9.45,3,,
194,2017,318.5843591,9.45,2,,
194,2017,264.8560894,9.45,1,,
195,2017,980,14.21,12,,
195,2017,951.6819553,14.21,11,,
195,2017,900.7094749,14.21,10,,
195,2017,855.4006034,14.21,9,,
195,2017,804.428123,14.21,8,,
195,2017,764.7828605,14.21,7,,
195,2017,696.8195533,14.21,6,,
195,2017,589.2109835,14.21,5,,
195,2017,589.2109835,14.21,4,,
195,2017,532.5748942,14.21,3,,
195,2017,447.6207601,14.21,2,,
195,2017,317.3577546,14.21,1,,
196,2017,970,11.2,11,,
196,2017,937.7683822,11.2,10,,
196,2017,881.3630511,11.2,9,,
196,2017,857.1893377,11.2,8,,
196,2017,808.841911,11.2,7,,
196,2017,768.5523888,11.2,6,,
196,2017,728.2628666,11.2,5,,
196,2017,671.8575354,11.2,4,,
196,2017,599.3363954,11.2,3,,
196,2017,381.7729753,11.2,2,,
196,2017,268.962313,11.2,1,,
197,2017,NA,11.88,NA,,
198,2017,871,8.15,11,,
198,2017,835.225198,8.15,10,,
198,2017,805.412863,8.15,9,,
198,2017,775.600528,8.15,8,,
198,2017,727.900792,8.15,7,,
198,2017,656.351188,8.15,6,,
198,2017,626.538853,8.15,5,,
198,2017,602.688985,8.15,4,,
198,2017,543.064315,8.15,3,,
198,2017,411.890041,8.15,2,,
198,2017,304.565635,8.15,1,,
199,2017,925,9.64,11,,
199,2017,847.5814528,9.64,10,,
199,2017,778.7649664,9.64,9,,
199,2017,718.5505408,9.64,8,,
199,2017,658.3361152,9.64,7,,
199,2017,598.1216896,9.64,6,,
199,2017,529.3052032,9.64,5,,
199,2017,460.4887168,9.64,4,,
199,2017,417.4784128,9.64,3,,
199,2017,357.2639872,9.64,2,,
199,2017,236.8351361,9.64,1,,
200,2017,768,5.61,5,,
200,2017,598.4902737,5.61,4,,
200,2017,446.8236766,5.61,3,,
200,2017,330.8433376,5.61,2,,
200,2017,241.6276922,5.61,1,,
201,2017,1085,16.65,20,,
201,2017,1055.566392,16.65,19,,
201,2017,1037.906228,16.65,18,,
201,2017,1008.47262,16.65,17,,
201,2017,996.6991769,16.65,16,,
201,2017,973.1522907,16.65,15,,
201,2017,943.718683,16.65,14,,
201,2017,920.1717968,16.65,13,,
201,2017,902.5116322,16.65,12,,
201,2017,873.0780245,16.65,11,,
201,2017,843.6444168,16.65,10,,
201,2017,820.0975306,16.65,9,,
201,2017,802.437366,16.65,8,,
201,2017,773.0037583,16.65,7,,
201,2017,743.5701506,16.65,6,,
201,2017,702.3630998,16.65,5,,
201,2017,672.9294921,16.65,4,,
201,2017,608.1755551,16.65,3,,
201,2017,519.874732,16.65,2,,
201,2017,396.2535796,16.65,1,,
202,2017,884,8.91,7,,
202,2017,816.5047151,8.91,6,,
202,2017,765.8832515,8.91,5,,
202,2017,698.3879666,8.91,4,,
202,2017,647.766503,8.91,3,,
202,2017,571.8343075,8.91,2,,
202,2017,352.4746317,8.91,1,,
203,2017,932,11.79,6,,
203,2017,806.4082627,11.79,5,,
203,2017,712.2144598,11.79,4,,
203,2017,633.7196239,11.79,3,,
203,2017,484.5794359,11.79,2,,
203,2017,304.0413136,11.79,1,,
204,2017,955,11.42,9,,
204,2017,913.6733768,11.42,8,,
204,2017,862.0150978,11.42,7,,
204,2017,820.6884745,11.42,6,,
204,2017,763.8643676,11.42,5,,
204,2017,727.7035723,11.42,4,,
204,2017,629.5528422,11.42,3,,
204,2017,495.2413167,11.42,2,,
204,2017,340.2664797,11.42,1,,
205,2017,914,11.64,11,,
205,2017,869.9111685,11.64,10,,
205,2017,838.419146,11.64,9,,
205,2017,781.7335055,11.64,8,,
205,2017,706.1526515,11.64,7,,
205,2017,655.7654155,11.64,6,,
205,2017,636.870202,11.64,5,,
205,2017,561.289348,11.64,4,,
205,2017,485.708494,11.64,3,,
205,2017,391.2324265,11.64,2,,
205,2017,303.0547636,11.64,1,,
206,2017,947,10.89,10,,
206,2017,885.4076495,10.89,9,,
206,2017,808.4172113,10.89,8,,
206,2017,731.4267732,10.89,7,,
206,2017,677.5334664,10.89,6,,
206,2017,623.6401597,10.89,5,,
206,2017,569.746853,10.89,4,,
206,2017,538.9506778,10.89,3,,
206,2017,469.6592834,10.89,2,,
206,2017,400.3678891,10.89,1,,
207,2017,1071,14.52,23,,
207,2017,1048.806549,14.52,22,,
207,2017,1026.613098,14.52,21,,
207,2017,999.9809566,14.52,20,,
207,2017,977.7875056,14.52,19,,
207,2017,951.1553643,14.52,18,,
207,2017,915.6458426,14.52,17,,
207,2017,889.0137013,14.52,16,,
207,2017,871.2589405,14.52,15,,
207,2017,849.0654894,14.52,14,,
207,2017,813.5559677,14.52,13,,
207,2017,786.9238265,14.52,12,,
207,2017,755.852995,14.52,11,,
207,2017,715.9047831,14.52,10,,
207,2017,684.8339516,14.52,9,,
207,2017,662.6405005,14.52,8,,
207,2017,636.0083593,14.52,7,,
207,2017,609.376218,14.52,6,,
207,2017,560.5506257,14.52,5,,
207,2017,529.4797942,14.52,4,,
207,2017,396.3190878,14.52,3,,
207,2017,334.1774249,14.52,2,,
207,2017,223.2101696,14.52,1,,
208,2017,1081,15.76,15,,
208,2017,1015.684847,15.76,14,,
208,2017,969.9642403,15.76,13,,
208,2017,930.7751487,15.76,12,,
208,2017,878.5230265,15.76,11,,
208,2017,832.8024196,15.76,10,,
208,2017,760.9557515,15.76,9,,
208,2017,708.7036293,15.76,8,,
208,2017,669.5145377,15.76,7,,
208,2017,649.9199919,15.76,6,,
208,2017,591.1363544,15.76,5,,
208,2017,538.8842322,15.76,4,,
208,2017,493.1636253,15.76,3,,
208,2017,414.785442,15.76,2,,
208,2017,297.218167,15.76,1,,
209,2017,980,10.17,11,,
209,2017,950.6824949,10.17,10,,
209,2017,899.376861,10.17,9,,
209,2017,870.059356,10.17,8,,
209,2017,826.0830984,10.17,7,,
209,2017,789.436217,10.17,6,,
209,2017,723.4718306,10.17,5,,
209,2017,657.5074442,10.17,4,,
209,2017,591.5430578,10.17,3,,
209,2017,518.2492951,10.17,2,,
209,2017,349.6736409,10.17,1,,
210,2017,1210,20.42,20,,
210,2017,1187.956084,20.42,19,,
210,2017,1171.423148,20.42,18,,
210,2017,1132.846296,20.42,17,,
210,2017,1088.758465,20.42,16,,
210,2017,1077.736507,20.42,15,,
210,2017,1061.20357,20.42,14,,
210,2017,1033.648676,20.42,13,,
210,2017,1006.093781,20.42,12,,
210,2017,978.5388871,20.42,11,,
210,2017,956.4949715,20.42,10,,
210,2017,934.451056,20.42,9,,
210,2017,895.8742039,20.42,8,,
210,2017,840.7644151,20.42,7,,
210,2017,785.6546263,20.42,6,,
210,2017,725.0338586,20.42,5,,
210,2017,653.3911332,20.42,4,,
210,2017,554.1935133,20.42,3,,
210,2017,482.5507879,20.42,2,,
210,2017,366.8202314,20.42,1,,
211,2017,1073,12.98,18,,
211,2017,1025.082479,12.98,17,,
211,2017,990.8556786,12.98,16,,
211,2017,963.4742382,12.98,15,,
211,2017,936.0927977,12.98,14,,
211,2017,908.7113573,12.98,13,,
211,2017,881.3299168,12.98,12,,
211,2017,853.9484764,12.98,11,,
211,2017,812.8763157,12.98,10,,
211,2017,764.9587949,12.98,9,,
211,2017,730.7319943,12.98,8,,
211,2017,689.6598337,12.98,7,,
211,2017,641.7423129,12.98,6,,
211,2017,593.8247921,12.98,5,,
211,2017,552.7526314,12.98,4,,
211,2017,477.4536702,12.98,3,,
211,2017,388.4639887,12.98,2,,
211,2017,292.6289471,12.98,1,,
212,2017,945,12.55,8,,
212,2017,853.5416379,12.55,7,,
212,2017,733.9422414,12.55,6,,
212,2017,607.3075862,12.55,5,,
212,2017,417.3556034,12.55,4,,
212,2017,325.8972413,12.55,3,,
212,2017,262.5799137,12.55,2,,
212,2017,206.2978448,12.55,1,,
213,2017,1074,16.15,20,,
213,2017,1056.538631,16.15,19,,
213,2017,1027.436348,16.15,18,,
213,2017,992.5136093,16.15,17,,
213,2017,957.5908704,16.15,16,,
213,2017,922.6681315,16.15,15,,
213,2017,899.3863056,16.15,14,,
213,2017,870.2840231,16.15,13,,
213,2017,852.8226537,16.15,12,,
213,2017,823.7203713,16.15,11,,
213,2017,794.6180889,16.15,10,,
213,2017,765.5158065,16.15,9,,
213,2017,730.5930676,16.15,8,,
213,2017,707.3112417,16.15,7,,
213,2017,666.5680463,16.15,6,,
213,2017,602.543025,16.15,5,,
213,2017,550.1589167,16.15,4,,
213,2017,491.9543518,16.15,3,,
213,2017,410.4679611,16.15,2,,
213,2017,346.4429398,16.15,1,,
214,2017,1110,16.75,10,,
214,2017,1015.675692,16.75,9,,
214,2017,968.5135375,16.75,8,,
214,2017,885.9797677,16.75,7,,
214,2017,815.2365365,16.75,6,,
214,2017,685.5406125,16.75,5,,
214,2017,603.0068428,16.75,4,,
214,2017,520.473073,16.75,3,,
214,2017,402.5676876,16.75,2,,
214,2017,272.8717636,16.75,1,,
215,2017,950,9.5,23,,
215,2017,918.30446,9.5,22,,
215,2017,886.6089201,9.5,21,,
215,2017,859.4413144,9.5,20,,
215,2017,836.801643,9.5,19,,
215,2017,814.1619716,9.5,18,,
215,2017,777.9384974,9.5,17,,
215,2017,755.298826,9.5,16,,
215,2017,732.6591546,9.5,15,,
215,2017,710.0194832,9.5,14,,
215,2017,691.9077461,9.5,13,,
215,2017,660.2122061,9.5,12,,
215,2017,633.0446005,9.5,11,,
215,2017,596.8211262,9.5,10,,
215,2017,556.0697177,9.5,9,,
215,2017,524.3741778,9.5,8,,
215,2017,497.2065721,9.5,7,,
215,2017,465.5110321,9.5,6,,
215,2017,438.3434264,9.5,5,,
215,2017,402.1199522,9.5,4,,
215,2017,347.7847409,9.5,3,,
215,2017,284.393661,9.5,2,,
215,2017,239.1143182,9.5,1,,
216,2017,1073,14.2,20,,
216,2017,1047.46572,14.2,19,,
216,2017,1016.824584,14.2,18,,
216,2017,981.0765928,14.2,17,,
216,2017,955.542313,14.2,16,,
216,2017,935.1148892,14.2,15,,
216,2017,909.5806094,14.2,14,,
216,2017,878.9394736,14.2,13,,
216,2017,858.5120498,14.2,12,,
216,2017,832.97777,14.2,11,,
216,2017,807.4434902,14.2,10,,
216,2017,781.9092104,14.2,9,,
216,2017,761.4817866,14.2,8,,
216,2017,735.9475068,14.2,7,,
216,2017,689.9858032,14.2,6,,
216,2017,654.2378115,14.2,5,,
216,2017,603.1692519,14.2,4,,
216,2017,541.8869804,14.2,3,,
216,2017,414.2155815,14.2,2,,
216,2017,312.0784624,14.2,1,,
217,2017,774,4.96,5,,
217,2017,601.572858,4.96,4,,
217,2017,484.0088975,4.96,3,,
217,2017,389.9577292,4.96,2,,
217,2017,288.0689634,4.96,1,,
218,2017,921,10.67,8,,
218,2017,861.4978701,10.67,7,,
218,2017,821.8297834,10.67,6,,
218,2017,762.3276535,10.67,5,,
218,2017,716.0482191,10.67,4,,
218,2017,649.9347414,10.67,3,,
218,2017,550.7645248,10.67,2,,
218,2017,332.5900483,10.67,1,,
219,2017,1042,12.6,18,,
219,2017,1013.166797,12.6,17,,
219,2017,984.3335941,12.6,16,,
219,2017,949.7337505,12.6,15,,
219,2017,915.133907,12.6,14,,
219,2017,880.5340634,12.6,13,,
219,2017,845.9342199,12.6,12,,
219,2017,817.1010169,12.6,11,,
219,2017,799.8010951,12.6,10,,
219,2017,770.9678922,12.6,9,,
219,2017,742.1346892,12.6,8,,
219,2017,713.3014862,12.6,7,,
219,2017,678.7016427,12.6,6,,
219,2017,644.1017991,12.6,5,,
219,2017,574.902112,12.6,4,,
219,2017,517.2357061,12.6,3,,
219,2017,430.7360972,12.6,2,,
219,2017,280.8034418,12.6,1,,
220,2017,1036,13.21,13,,
220,2017,977.1706903,13.21,12,,
220,2017,957.5609203,13.21,11,,
220,2017,924.8779705,13.21,10,,
220,2017,885.6584307,13.21,9,,
220,2017,859.5120708,13.21,8,,
220,2017,813.755941,13.21,7,,
220,2017,774.5364011,13.21,6,,
220,2017,728.7802713,13.21,5,,
220,2017,676.4875516,13.21,4,,
220,2017,617.6582418,13.21,3,,
220,2017,493.4630324,13.21,2,,
220,2017,349.658053,13.21,1,,
221,2017,1060,15.19,18,,
221,2017,1037.192916,15.19,17,,
221,2017,997.2805178,15.19,16,,
221,2017,968.7716622,15.19,15,,
221,2017,945.9645777,15.19,14,,
221,2017,906.0521799,15.19,13,,
221,2017,871.8415533,15.19,12,,
221,2017,814.8238421,15.19,11,,
221,2017,786.3149866,15.19,10,,
221,2017,746.4025888,15.19,9,,
221,2017,712.1919621,15.19,8,,
221,2017,683.6831065,15.19,7,,
221,2017,626.6653954,15.19,6,,
221,2017,569.6476842,15.19,5,,
221,2017,518.3317442,15.19,4,,
221,2017,444.2087198,15.19,3,,
221,2017,392.8927797,15.19,2,,
221,2017,330.1732975,15.19,1,,
222,2017,1007,12.19,10,,
222,2017,927.4251526,12.19,9,,
222,2017,863.7652746,12.19,8,,
222,2017,768.2754577,12.19,7,,
222,2017,704.6155798,12.19,6,,
222,2017,632.9982171,12.19,5,,
222,2017,561.3808544,12.19,4,,
222,2017,489.7634917,12.19,3,,
222,2017,402.2311595,12.19,2,,
222,2017,306.7413426,12.19,1,,
223,2017,1055,13.26,22,,
223,2017,1035.669474,13.26,21,,
223,2017,1011.506316,13.26,20,,
223,2017,982.5105274,13.26,19,,
223,2017,963.1800013,13.26,18,,
223,2017,943.8494753,13.26,17,,
223,2017,924.5189492,13.26,16,,
223,2017,914.8536862,13.26,15,,
223,2017,900.3557917,13.26,14,,
223,2017,876.1926341,13.26,13,,
223,2017,852.0294766,13.26,12,,
223,2017,832.6989505,13.26,11,,
223,2017,794.0378985,13.26,10,,
223,2017,760.2094779,13.26,9,,
223,2017,726.3810573,13.26,8,,
223,2017,687.7200053,13.26,7,,
223,2017,600.7326381,13.26,6,,
223,2017,542.74106,13.26,5,,
223,2017,484.7494818,13.26,4,,
223,2017,412.2600092,13.26,3,,
223,2017,373.5989571,13.26,2,,
223,2017,315.607379,13.26,1,,
224,2017,1055,17.9,12,,
224,2017,964.5035883,17.9,11,,
224,2017,880.0402707,17.9,10,,
224,2017,843.841706,17.9,9,,
224,2017,783.5107649,17.9,8,,
224,2017,717.1467296,17.9,7,,
224,2017,650.7826943,17.9,6,,
224,2017,602.5179414,17.9,5,,
224,2017,560.2862826,17.9,4,,
224,2017,463.7567768,17.9,3,,
224,2017,397.3927415,17.9,2,,
224,2017,349.1279886,17.9,1,,
225,2017,1053,14.8,17,,
225,2017,1010.857513,14.8,16,,
225,2017,980.7557369,14.8,15,,
225,2017,950.6539606,14.8,14,,
225,2017,920.5521843,14.8,13,,
225,2017,872.3893422,14.8,12,,
225,2017,824.2265001,14.8,11,,
225,2017,782.0840133,14.8,10,,
225,2017,745.9618817,14.8,9,,
225,2017,715.8601054,14.8,8,,
225,2017,697.7990396,14.8,7,,
225,2017,655.6565528,14.8,6,,
225,2017,619.5344212,14.8,5,,
225,2017,565.3512239,14.8,4,,
225,2017,505.1476713,14.8,3,,
225,2017,438.9237634,14.8,2,,
225,2017,348.6184345,14.8,1,,
226,2017,1177,24.14,12,,
226,2017,1136.191001,24.14,11,,
226,2017,1079.058402,24.14,10,,
226,2017,1021.925803,24.14,9,,
226,2017,964.7932048,24.14,8,,
226,2017,899.4988062,24.14,7,,
226,2017,842.3662075,24.14,6,,
226,2017,777.071809,24.14,5,,
226,2017,687.292011,24.14,4,,
226,2017,630.1594123,24.14,3,,
226,2017,564.8650138,24.14,2,,
226,2017,442.4380165,24.14,1,,
542,2009,336,6.9,1,,FALSE
542,2009,598,6.9,2,,FALSE
542,2009,733,6.9,3,,TRUE
543,2009,262,23.586,1,,FALSE
543,2009,411,23.586,2,,FALSE
543,2009,498,23.586,3,,FALSE
543,2009,552,23.586,4,,FALSE
543,2009,632,23.586,5,,FALSE
543,2009,693,23.586,6,,FALSE
543,2009,737,23.586,7,,FALSE
543,2009,785,23.586,8,,FALSE
543,2009,851,23.586,9,,FALSE
543,2009,914,23.586,10,,FALSE
543,2009,963,23.586,11,,FALSE
543,2009,1007,23.586,12,,FALSE
543,2009,1058,23.586,13,,FALSE
543,2009,1114,23.586,14,,TRUE
544,2009,248,24.947,1,,FALSE
544,2009,363,24.947,2,,FALSE
544,2009,457,24.947,3,,FALSE
544,2009,577,24.947,4,,FALSE
544,2009,660,24.947,5,,FALSE
544,2009,708,24.947,6,,FALSE
544,2009,769,24.947,7,,FALSE
544,2009,825,24.947,8,,FALSE
544,2009,899,24.947,9,,FALSE
544,2009,960,24.947,10,,FALSE
544,2009,1014,24.947,11,,FALSE
544,2009,1065,24.947,12,,FALSE
544,2009,1107,24.947,13,,TRUE
545,2009,228,18.45,1,,FALSE
545,2009,321,18.45,2,,FALSE
545,2009,408,18.45,3,,FALSE
545,2009,498,18.45,4,,FALSE
545,2009,567,18.45,5,,FALSE
545,2009,638,18.45,6,,FALSE
545,2009,696,18.45,7,,FALSE
545,2009,752,18.45,8,,FALSE
545,2009,810,18.45,9,,FALSE
545,2009,856,18.45,10,,FALSE
545,2009,894,18.45,11,,FALSE
545,2009,927,18.45,12,,FALSE
545,2009,959,18.45,13,,FALSE
545,2009,1000,18.45,14,,FALSE
545,2009,1029,18.45,15,,TRUE
546,2009,368,24.493,1,,FALSE
546,2009,562,24.493,2,,FALSE
546,2009,611,24.493,3,,FALSE
546,2009,659,24.493,4,,FALSE
546,2009,733,24.493,5,,FALSE
546,2009,797,24.493,6,,FALSE
546,2009,853,24.493,7,,FALSE
546,2009,905,24.493,8,,FALSE
546,2009,949,24.493,9,,FALSE
546,2009,993,24.493,10,,FALSE
546,2009,1028,24.493,11,,FALSE
546,2009,1058,24.493,12,,FALSE
546,2009,1088,24.493,13,,FALSE
546,2009,1103,24.493,14,,TRUE
547,2009,293,22.226,1,,FALSE
547,2009,446,22.226,2,,FALSE
547,2009,520,22.226,3,,FALSE
547,2009,593,22.226,4,,FALSE
547,2009,655,22.226,5,,FALSE
547,2009,737,22.226,6,,FALSE
547,2009,809,22.226,7,,FALSE
547,2009,867,22.226,8,,FALSE
547,2009,905,22.226,9,,FALSE
547,2009,974,22.226,10,,FALSE
547,2009,1017,22.226,11,,FALSE
547,2009,1061,22.226,12,,FALSE
547,2009,1118,22.226,13,,FALSE
547,2009,1169,22.226,14,,TRUE
548,2009,310,10.75,1,,FALSE
548,2009,553,10.75,2,,FALSE
548,2009,805,10.75,3,,FALSE
548,2009,890,10.75,4,,TRUE
549,2009,343,10.7,1,,FALSE
549,2009,564,10.7,2,,FALSE
549,2009,692,10.7,3,,FALSE
549,2009,780,10.7,4,,FALSE
549,2009,864,10.7,5,,FALSE
549,2009,912,10.7,6,,TRUE
550,2009,296,25.401,1,,FALSE
550,2009,478,25.401,2,,FALSE
550,2009,621,25.401,3,,FALSE
550,2009,748,25.401,4,,FALSE
550,2009,828,25.401,5,,FALSE
550,2009,879,25.401,6,,FALSE
550,2009,930,25.401,7,,FALSE
550,2009,971,25.401,8,,FALSE
550,2009,1017,25.401,9,,FALSE
550,2009,1054,25.401,10,,FALSE
550,2009,1096,25.401,11,,FALSE
550,2009,1135,25.401,12,,FALSE
550,2009,1155,25.401,13,,TRUE
551,2009,335,10.9,1,,FALSE
551,2009,548,10.9,2,,FALSE
551,2009,741,10.9,3,,FALSE
551,2009,839,10.9,4,,FALSE
551,2009,929,10.9,5,,TRUE
553,2009,212,26.761,1,,FALSE
553,2009,322,26.761,2,,FALSE
553,2009,438,26.761,3,,FALSE
553,2009,556,26.761,4,,FALSE
553,2009,649,26.761,5,,FALSE
553,2009,731,26.761,6,,FALSE
553,2009,793,26.761,7,,FALSE
553,2009,874,26.761,8,,FALSE
553,2009,944,26.761,9,,FALSE
553,2009,1011,26.761,10,,FALSE
553,2009,1046,26.761,11,,FALSE
553,2009,1087,26.761,12,,FALSE
553,2009,1119,26.761,13,,FALSE
553,2009,1144,26.761,14,,TRUE
554,2009,194,16.9,1,,FALSE
554,2009,324,16.9,2,,FALSE
554,2009,403,16.9,3,,FALSE
554,2009,507,16.9,4,,FALSE
554,2009,592,16.9,5,,FALSE
554,2009,673,16.9,6,,FALSE
554,2009,731,16.9,7,,FALSE
554,2009,807,16.9,8,,FALSE
554,2009,870,16.9,9,,FALSE
554,2009,935,16.9,10,,FALSE
554,2009,995,16.9,11,,FALSE
554,2009,1065,16.9,12,,FALSE
554,2009,1121,16.9,13,,TRUE
555,2009,277,26.761,1,,FALSE
555,2009,407,26.761,2,,FALSE
555,2009,545,26.761,3,,FALSE
555,2009,648,26.761,4,,FALSE
555,2009,734,26.761,5,,FALSE
555,2009,781,26.761,6,,FALSE
555,2009,829,26.761,7,,FALSE
555,2009,881,26.761,8,,FALSE
555,2009,929,26.761,9,,FALSE
555,2009,978,26.761,10,,FALSE
555,2009,1022,26.761,11,,FALSE
555,2009,1065,26.761,12,,FALSE
555,2009,1092,26.761,13,,FALSE
555,2009,1130,26.761,14,,TRUE
556,2009,407,25.401,1,,FALSE
556,2009,601,25.401,2,,FALSE
556,2009,725,25.401,3,,FALSE
556,2009,841,25.401,4,,FALSE
556,2009,913,25.401,5,,FALSE
556,2009,967,25.401,6,,FALSE
556,2009,1022,25.401,7,,FALSE
556,2009,1078,25.401,8,,FALSE
556,2009,1115,25.401,9,,FALSE
556,2009,1162,25.401,10,,TRUE
557,2009,191,13.55,1,,FALSE
557,2009,352,13.55,2,,FALSE
557,2009,468,13.55,3,,FALSE
557,2009,544,13.55,4,,FALSE
557,2009,597,13.55,5,,FALSE
557,2009,651,13.55,6,,FALSE
557,2009,720,13.55,7,,FALSE
557,2009,791,13.55,8,,FALSE
557,2009,876,13.55,9,,FALSE
557,2009,930,13.55,10,,FALSE
557,2009,976,13.55,11,,FALSE
557,2009,1028,13.55,12,,TRUE
558,2009,238,16.1,1,,FALSE
558,2009,382,16.1,2,,FALSE
558,2009,452,16.1,3,,FALSE
558,2009,514,16.1,4,,FALSE
558,2009,577,16.1,5,,FALSE
558,2009,666,16.1,6,,FALSE
558,2009,737,16.1,7,,FALSE
558,2009,794,16.1,8,,FALSE
558,2009,844,16.1,9,,FALSE
558,2009,891,16.1,10,,FALSE
558,2009,920,16.1,11,,FALSE
558,2009,961,16.1,12,,FALSE
558,2009,989,16.1,13,,FALSE
558,2009,1023,16.1,14,,FALSE
558,2009,1063,16.1,15,,TRUE
25306,2007,303,0,1,,FALSE
25306,2007,519,0,2,,FALSE
25306,2007,620,0,3,,FALSE
25306,2007,736,0,4,,FALSE
25306,2007,818,0,5,,FALSE
25306,2007,881,0,6,,FALSE
25306,2007,937,0,7,,FALSE
25306,2007,975,0,8,,FALSE
25306,2007,1034,0,9,,FALSE
25306,2007,1072,0,10,,FALSE
25306,2007,1113,0,11,,FALSE
25306,2007,1169,0,12,,TRUE
25406,2007,421,0,1,,FALSE
25406,2007,566,0,2,,FALSE
25406,2007,673,0,3,,FALSE
25406,2007,796,0,4,,FALSE
25406,2007,869,0,5,,FALSE
25406,2007,949,0,6,,FALSE
25406,2007,1041,0,7,,FALSE
25406,2007,1121,0,8,,TRUE
25506,2007,344,0,1,,FALSE
25506,2007,498,0,2,,FALSE
25506,2007,587,0,3,,FALSE
25506,2007,703,0,4,,FALSE
25506,2007,774,0,5,,FALSE
25506,2007,848,0,6,,FALSE
25506,2007,898,0,7,,FALSE
25506,2007,957,0,8,,FALSE
25506,2007,1004,0,9,,FALSE
25506,2007,1066,0,10,,FALSE
25506,2007,1117,0,11,,FALSE
25506,2007,1171,0,12,,TRUE
25606,2007,454,0,1,,FALSE
25606,2007,652,0,2,,TRUE
25706,2007,472,0,1,,FALSE
25706,2007,689,0,2,,TRUE
25806,2007,247,0,1,,FALSE
25806,2007,345,0,2,,FALSE
25806,2007,483,0,3,,FALSE
25806,2007,574,0,4,,FALSE
25806,2007,671,0,5,,FALSE
25806,2007,753,0,6,,FALSE
25806,2007,832,0,7,,FALSE
25806,2007,893,0,8,,FALSE
25806,2007,967,0,9,,FALSE
25806,2007,1026,0,10,,FALSE
25806,2007,1072,0,11,,FALSE
25806,2007,1129,0,12,,TRUE
25906,2007,255,0,1,,FALSE
25906,2007,358,0,2,,FALSE
25906,2007,471,0,3,,FALSE
25906,2007,528,0,4,,FALSE
25906,2007,615,0,5,,FALSE
25906,2007,694,0,6,,FALSE
25906,2007,777,0,7,,FALSE
25906,2007,848,0,8,,FALSE
25906,2007,891,0,9,,FALSE
25906,2007,960,0,10,,FALSE
25906,2007,1055,0,11,,TRUE
26006,2007,280,0,1,,FALSE
26006,2007,468,0,2,,FALSE
26006,2007,622,0,3,,FALSE
26006,2007,760,0,4,,FALSE
26006,2007,833,0,5,,FALSE
26006,2007,927,0,6,,FALSE
26006,2007,1009,0,7,,FALSE
26006,2007,1072,0,8,,FALSE
26006,2007,1128,0,9,,FALSE
26006,2007,1172,0,10,,FALSE
26006,2007,1219,0,11,,TRUE
26306,2007,265,0,1,,FALSE
26306,2007,422,0,2,,FALSE
26306,2007,595,0,3,,FALSE
26306,2007,745,0,4,,FALSE
26306,2007,840,0,5,,FALSE
26306,2007,905,0,6,,FALSE
26306,2007,977,0,7,,FALSE
26306,2007,1065,0,8,,FALSE
26306,2007,1137,0,9,,FALSE
26306,2007,1183,0,10,,FALSE
26306,2007,1219,0,11,,FALSE
26306,2007,1252,0,12,,TRUE
26406,2007,303,0,1,,FALSE
26406,2007,362,0,2,,FALSE
26406,2007,420,0,3,,FALSE
26406,2007,519,0,4,,FALSE
26406,2007,623,0,5,,FALSE
26406,2007,705,0,6,,FALSE
26406,2007,762,0,7,,FALSE
26406,2007,823,0,8,,FALSE
26406,2007,887,0,9,,FALSE
26406,2007,946,0,10,,TRUE
26506,2007,323,0,1,,FALSE
26506,2007,493,0,2,,FALSE
26506,2007,628,0,3,,FALSE
26506,2007,751,0,4,,FALSE
26506,2007,836,0,5,,FALSE
26506,2007,907,0,6,,FALSE
26506,2007,966,0,7,,FALSE
26506,2007,1018,0,8,,FALSE
26506,2007,1060,0,9,,FALSE
26506,2007,1101,0,10,,FALSE
26506,2007,1161,0,11,,TRUE
26606,2007,313,0,1,,FALSE
26606,2007,421,0,2,,FALSE
26606,2007,536,0,3,,FALSE
26606,2007,597,0,4,,FALSE
26606,2007,641,0,5,,FALSE
26606,2007,687,0,6,,FALSE
26606,2007,760,0,7,,FALSE
26606,2007,832,0,8,,FALSE
26606,2007,908,0,9,,FALSE
26606,2007,975,0,10,,FALSE
26606,2007,1035,0,11,,FALSE
26606,2007,1115,0,12,,TRUE
970497,2007,332,7.3,1,,FALSE
970497,2007,514,7.3,2,,FALSE
970497,2007,607,7.3,3,,FALSE
970497,2007,786,7.3,4,,FALSE
970497,2007,885,7.3,5,,TRUE
20001072,2007,271,10.375,1,,FALSE
20001072,2007,505,22.7,2,,FALSE
20001072,2007,628,22.7,3,,FALSE
20001072,2007,733,22.7,4,,FALSE
